time,open,high,low,close,EMA,SMMA,Volume,Bollinger Bars Wicks (Open),Bollinger Bars Wicks (High,Bollinger Bars Wicks (Low),Bollinger Bars Wicks (Close),Bollinger Bars Body (Open),Bollinger Bars Body (High,Bollinger Bars Body (Low),Bollinger Bars Body (Close),RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,OnBalanceVolume,ATR
1749765600,6.59,6.59,6.5,6.56,6.448625462920327,6.39789137176047,34240,6.59,6.59,6.5,6.5,6.59,6.59,6.5,6.56,67.77340297027571,64.70252829349177,NaN,NaN,NaN,NaN,0.01817912291820066,0.14149543852030533,0.12331631560210467,-10739178,0.09830070364066203
1750024800,6.57,6.7,6.57,6.7,6.498900370336261,6.441049747223261,24374,6.7,6.7,6.57,6.57,6.57,6.7,6.57,6.7,72.36470675846216,65.3978532669435,NaN,NaN,NaN,NaN,0.024663781719248407,0.15414604275116517,0.12948226103191676,-10714804,0.1012792248091862
1750111200,6.7,6.75,6.7,6.72,6.5431202962690085,6.480899783334223,26718,6.75,6.75,6.7,6.7,6.7,6.75,6.7,6.72,72.95743564888775,66.1355160182828,NaN,NaN,NaN,NaN,0.02753121225285013,0.16389627634797943,0.1363650640951293,-10688086,0.09761642303710147
1750197600,6.72,6.72,6.5,6.5,6.534496237015206,6.483628385715049,23891,6.72,6.72,6.5,6.5,6.72,6.72,6.5,6.5,58.17609153438451,65.99569262087823,NaN,NaN,NaN,NaN,0.012602130221042146,0.152117726871432,0.13951559665038984,-10711977,0.10635810710587991
1750284000,6.5,6.64,6.45,6.64,6.555596989612165,6.505967187755756,83189,6.64,6.64,6.45,6.45,6.5,6.64,6.45,6.64,63.275195817287155,66.17991867746737,NaN,NaN,NaN,NaN,0.01024678220866021,0.1523240744112151,0.14207729220255488,-10628788,0.11233252802688845
1750629600,6.72,6.75,6.61,6.69,6.582477591689732,6.532257589504932,45715,6.75,6.75,6.61,6.61,6.72,6.75,6.61,6.69,64.92014946541362,65.56325776661635,NaN,NaN,NaN,NaN,0.010128934087829722,0.15473845981234202,0.1446095257245123,-10583073,0.11430877602496782
1750716000,6.72,6.72,6.69,6.72,6.609982073351786,6.55907793386137,73692,6.72,6.72,6.69,6.69,6.72,6.72,6.69,6.72,65.90687622217061,65.53811217344806,NaN,NaN,NaN,NaN,0.010120246178663861,0.1572598334478421,0.14713958726917825,-10509381,0.10828672059461293
1750802400,6.72,6.85,6.72,6.85,6.6579856586814286,6.600638229024031,58762,6.85,6.85,6.72,6.72,6.72,6.85,6.72,6.85,69.86280754310631,66.25222501178892,NaN,NaN,NaN,NaN,0.016539133503548742,0.16781350414861418,0.15127437064506544,-10450619,0.10983766912356915
1750888800,6.83,6.84,6.8,6.84,6.694388526945143,6.634832767734884,34934,6.84,6.84,6.8,6.8,6.83,6.84,6.8,6.84,69.19766501159756,66.6489620355089,NaN,NaN,NaN,NaN,0.017678042816783257,0.17337192416604452,0.15569388134926126,-10485553,0.10556354990045705
1750975200,6.84,6.9,6.75,6.9,6.735510821556114,6.672713800915615,24318,6.9,6.9,6.75,6.75,6.84,6.9,6.75,6.9,70.9827576355819,67.07200298342636,NaN,NaN,NaN,NaN,0.019874805326085848,0.18053738800686858,0.16066258268078273,-10461235,0.10873758205042443
1751234400,6.97,7.06,6.97,7,6.788408657244892,6.719468972213384,46031,7.06,7.06,6.97,6.97,6.97,7.06,6.97,7,73.71670619349973,67.78583823803636,NaN,NaN,NaN,NaN,0.025126859655054068,0.19207115724960033,0.16694429759454626,-10415204,0.11239918333253691
1751320800,7,7,6.96,7,6.830726925795913,6.759544833325757,35662,7,7,6.96,6.96,7,7,6.96,7,73.71670619349973,68.41640775992656,NaN,NaN,NaN,NaN,0.025579554761657214,0.19891874104661778,0.17333918628496056,-10415204,0.10722781309449857
1751407200,6.97,7.1,6.96,7.1,6.884581540636731,6.808181285707792,21104,7.1,7.1,6.96,6.96,6.97,7.1,6.96,7.1,76.30578835026454,69.23191172158569,NaN,NaN,NaN,NaN,0.02932383886344117,0.20999398486426202,0.18067014600082085,-10394100,0.10956868358774864
1751493600,7.2,7.2,7.05,7.1,6.927665232509384,6.849869673463822,38350,7.2,7.2,7.05,7.05,7.2,7.2,7.05,7.1,76.30578835026454,69.67586269247828,NaN,NaN,NaN,NaN,0.028486344276838715,0.21627807634686924,0.18779173207003053,-10394100,0.11245663476005233
1751580000,7.1,7.11,7.04,7.1,6.962132186007508,6.885602577254704,22841,7.11,7.11,7.04,7.04,7.1,7.11,7.04,7.1,76.30578835026454,70.28531879104891,NaN,NaN,NaN,NaN,0.024756056281481614,0.21873680242188254,0.19398074614040092,-10394100,0.10942401799147718
1751839200,7.1,7.1,7,7,6.969705748806006,6.9019450662183175,35367,7.1,7.1,7,7,7.1,7.1,7,7,67.9461936061963,69.9697107087442,NaN,NaN,NaN,NaN,0.012969978839296126,0.2101932196895211,0.19722324085022497,-10429467,0.10875087384922878
1751925600,7,7,6.95,6.99,6.973764599044805,6.914524342472844,60097,7,7,6.95,6.95,7,7,6.95,6.99,67.15390448515726,69.55517276847773,NaN,NaN,NaN,NaN,0.002466562831760888,0.20030644438992606,0.19783988155816518,-10489564,0.10455438285999814
1752012000,7,7.02,6.95,6.99,6.977011679235844,6.925306579262438,16604,7.02,7.02,6.95,6.95,7,7.02,6.95,6.99,67.15390448515726,70.19644512210435,NaN,NaN,NaN,NaN,-0.006049744572079824,0.1902777008430654,0.1963274454151452,-10489564,0.10208621265571252
1752098400,6.94,6.94,6.8,6.88,6.9576093433886745,6.918834210796375,44222,6.94,6.94,6.8,6.8,6.94,6.94,6.8,6.88,58.457829106407736,69.85234749989868,NaN,NaN,NaN,NaN,-0.01988028632150171,0.17147708751326807,0.19135737383476978,-10533786,0.10836576889459024
1752184800,6.88,6.88,6.71,6.73,6.9120874747109395,6.891857894968321,38177,6.88,6.88,6.71,6.71,6.88,6.88,6.71,6.73,49.11733087268266,68.72357474327505,NaN,NaN,NaN,NaN,-0.038824062711326573,0.14282729544561157,0.18165135815693814,-10571963,0.11276821397354807
1752444000,6.75,6.82,6.71,6.8,6.889669979768752,6.878735338544274,31442,6.82,6.82,6.71,6.71,6.75,6.82,6.71,6.8,52.899527375117934,67.794478397057,NaN,NaN,NaN,NaN,-0.045851277520372796,0.12433726125647215,0.17018853877684495,-10540521,0.11257048440400895
1752530400,6.84,6.85,6.79,6.8,6.871735983815001,6.867487433037949,15109,6.85,6.85,6.79,6.79,6.84,6.85,6.79,6.8,52.899527375117934,66.58281552791497,NaN,NaN,NaN,NaN,-0.049403776311544356,0.1084338183874145,0.15783759469895886,-10540521,0.10881544980372257
1752616800,6.8,6.8,6.7,6.7,6.837388787052001,6.843560656889671,23738,6.8,6.8,6.7,6.7,6.8,6.8,6.7,6.7,47.0991220527697,65.00434817371298,NaN,NaN,NaN,NaN,-0.05686132774448441,0.08676093501835336,0.14362226276283777,-10564259,0.10818577481774236
1752703200,6.77,6.79,6.7,6.72,6.813911029641601,6.82590913447686,32735,6.79,6.79,6.7,6.7,6.77,6.79,6.7,6.72,48.319647110424086,63.38555456477314,NaN,NaN,NaN,NaN,-0.05858783522479591,0.07038746873184287,0.12897530395663878,-10531524,0.10688679090218932
1752789600,6.7,6.79,6.7,6.7,6.791128823713281,6.807922115265881,64122,6.79,6.79,6.7,6.7,6.7,6.79,6.7,6.7,47.148171218176174,61.48780206653574,NaN,NaN,NaN,NaN,-0.05905090203446457,0.05516167641355807,0.11421257844802264,-10595646,0.10568059155203292
1753048800,6.79,6.83,6.75,6.77,6.7869030589706245,6.802504670227898,19716,6.83,6.83,6.75,6.75,6.79,6.83,6.75,6.77,51.57349877675069,59.906144393910814,NaN,NaN,NaN,NaN,-0.05281961528724649,0.04818805933896453,0.10100767462621102,-10575930,0.10741769215545914
1753135200,6.72,6.79,6.72,6.73,6.7755224471765,6.7921468601953405,26861,6.79,6.79,6.72,6.72,6.72,6.79,6.72,6.73,49.04630616949586,57.9590385238559,NaN,NaN,NaN,NaN,-0.049618648202148605,0.03898436437352526,0.08860301257567386,-10602791,0.10474499985864065
1753221600,6.75,6.81,6.75,6.81,6.7824179577412,6.794697308738863,5651,6.81,6.81,6.75,6.75,6.75,6.81,6.75,6.81,53.91067780685536,56.35938777075525,NaN,NaN,NaN,NaN,-0.04071361616397556,0.03771099237070441,0.07842460853467997,-10597140,0.10297749986873769
1753308000,6.85,6.91,6.81,6.81,6.787934366192959,6.796883407490455,44270,6.91,6.91,6.81,6.81,6.85,6.91,6.81,6.81,53.91067780685536,54.759737017654594,NaN,NaN,NaN,NaN,-0.033712821752282046,0.03628358134432741,0.06999640309660946,-10597140,0.10276482130668504
1753394400,6.84,6.84,6.72,6.75,6.780347492954368,6.790185777848961,21847,6.84,6.84,6.72,6.72,6.84,6.84,6.72,6.75,49.77723024834893,53.4619539206655,NaN,NaN,NaN,NaN,-0.03202478129386275,0.02996542647928102,0.06199020777314377,-10618987,0.10399590549906469
1753653600,6.82,6.82,6.7,6.7,6.7642779943634945,6.7773020952991105,18878,6.82,6.82,6.7,6.7,6.82,6.82,6.7,6.7,46.57264395354062,51.99186388269288,NaN,NaN,NaN,NaN,-0.03304399436569943,0.02068521481601948,0.05372920918171891,-10637865,0.10513905510627437
1753740000,6.72,6.72,6.65,6.65,6.741422395490796,6.759116081684952,24331,6.72,6.72,6.65,6.65,6.72,6.72,6.65,6.65,43.55307630971398,50.30609044158979,NaN,NaN,NaN,NaN,-0.035631318721415665,0.009190060779949327,0.04482137950136499,-10662196,0.1026291225986833
1753826400,6.7,6.81,6.67,6.73,6.739137916392637,6.754956641444244,50846,6.81,6.81,6.67,6.67,6.7,6.81,6.67,6.73,49.2254474667336,49.64663461018449,NaN,NaN,NaN,NaN,-0.030688365753290543,0.006460922309751815,0.03714928806304236,-10611350,0.10672704241306301
1753912800,6.8,6.85,6.72,6.85,6.76131033311411,6.7685342640950665,30591,6.85,6.85,6.72,6.72,6.8,6.85,6.72,6.85,56.31659873991091,50.16086802927223,NaN,NaN,NaN,NaN,-0.018662047060850423,0.01382172923697933,0.03248377629782975,-10580759,0.10838939652641565
1753999200,6.85,6.88,6.8,6.83,6.775048266491288,6.777315083510056,13495,6.88,6.88,6.8,6.8,6.85,6.88,6.8,6.83,54.939426685360935,50.30657512286101,NaN,NaN,NaN,NaN,-0.011718389812692576,0.017835789031964033,0.02955417884465661,-10594254,0.10636158248881454
1754258400,6.79,6.95,6.79,6.88,6.79603861319303,6.791984357294334,65587,6.95,6.95,6.79,6.79,6.79,6.95,6.79,6.88,57.72286754706628,50.65109942085733,NaN,NaN,NaN,NaN,-0.003830499229087625,0.024766054808297078,0.028596554037384703,-10528667,0.1101928980253278
1754344800,6.9,6.95,6.88,6.9,6.816830890554424,6.807415163395143,40302,6.95,6.95,6.88,6.88,6.9,6.95,6.88,6.9,58.81866523310451,51.488209648024096,NaN,NaN,NaN,NaN,0.002329922825866148,0.03150895756971739,0.02917903474385124,-10488365,0.10732197673780441
1754431200,6.93,7,6.92,6.95,6.84346471244354,6.827784425767267,41579,7,7,6.92,6.92,6.93,7,6.92,6.95,61.50496380263134,52.430017983181756,NaN,NaN,NaN,NaN,0.00899388111906646,0.04042138614268431,0.03142750502361785,-10446786,0.10679897839938979
1754517600,6.98,6.99,6.9,6.91,6.856771769954832,6.839529507800514,22507,6.99,6.99,6.9,6.9,6.98,6.99,6.9,6.91,58.23236361786374,53.22174601173087,NaN,NaN,NaN,NaN,0.009860021847948673,0.043752532333553695,0.03389251048560502,-10469293,0.10559905137086194
1754604000,6.88,6.95,6.81,6.81,6.847417415963865,6.8353110066861555,26277,6.95,6.95,6.81,6.81,6.88,6.95,6.81,6.81,50.935620215954735,53.1761832573883,NaN,NaN,NaN,NaN,0.00319526550834201,0.037886592371032535,0.034691326862690525,-10495570,0.10805626198722898
1754863200,6.81,6.87,6.78,6.78,6.833933932771092,6.827409434302419,12183,6.87,6.87,6.78,6.78,6.81,6.87,6.78,6.78,48.9538318011349,53.16957794536251,NaN,NaN,NaN,NaN,-0.0033803798649559846,0.030465852031495544,0.03384623189645153,-10507753,0.1067665289881412
